"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"LRP1B",-3,-5.24303857292447,-8.57574705997023,-1.91033008587871,0.0020463059774052,0.916923064673709,0.632255602452267,9.50752843045715,0.0020463059774052,FALSE,1416,"HIV","Early/mid"
"TFDP2",-3,-3.38143372897575,-5.36672865343543,-1.39613880451606,0.000842960070311674,1.05175306222343,0.591037074867266,11.1441738403947,0.000842960070311673,FALSE,1417,"HIV","Early/mid"
"FSTL1",-3,-5.29205518773044,-8.66078301525133,-1.92332736020956,0.00207712288148862,3.7392887834719,0.15417847920914,9.48010315401043,0.00207712288148863,FALSE,1418,"HIV","Early/mid"
"PCDHB8",-3,-4.54635535524056,-7.37962645685631,-1.7130842536248,0.00166075781113517,1.17911117710688,0.554573688873339,9.89114741966347,0.00166075781113517,FALSE,1419,"HIV","Early/mid"
"CPB1",-3,-7.52518925567215,-12.4738407455401,-2.57653776580419,0.00287845809375548,4.19873498221803,0.122533907533194,8.88295161163704,0.00287845809375548,FALSE,1420,"HIV","Early/mid"
"RFTN2",-3,-3.09599769078287,-4.87404257911011,-1.31795280245564,0.000643080856538307,2.1942982086094,0.333821418446644,11.6469442420645,0.000643080856538308,FALSE,1421,"HIV","Early/mid"
"MSI2",-3,-3.34152308137876,-5.30054132047677,-1.38250484228076,0.000828372160214457,0.751250138129943,0.686859809761999,11.1765599979141,0.000828372160214459,FALSE,1422,"HIV","Early/mid"
"RANBP17",-3,-4.95130509154879,-8.0793051683969,-1.82330501470068,0.00191943417684586,3.04228375045874,0.218462287798801,9.6250290134366,0.00191943417684586,FALSE,1423,"HIV","Early/mid"
"MLPH",-3,-4.99587085341596,-8.15595762665573,-1.8357840801762,0.00194461829837323,3.0583508418695,0.216714291729011,9.60109068774512,0.00194461829837324,FALSE,1424,"HIV","Early/mid"
"PDGFRB",-3,-5.4188686106795,-8.88401785864759,-1.95371936271141,0.00217647972202075,3.97244340219613,0.137212878552059,9.39441051850597,0.00217647972202075,FALSE,1425,"HIV","Early/mid"
"MST1",-3,-3.37503674621295,-5.36204362436356,-1.38802986806234,0.000871261911853176,0.0314964952129901,0.984375107652874,11.0829264830466,0.000871261911853174,FALSE,1426,"HIV","Early/mid"
"CACNA1H",-3,-5.8439493245608,-9.61261419774617,-2.07528445137543,0.0023716471823273,3.89739133696207,0.142459765219118,9.23706554285362,0.0023716471823273,FALSE,1427,"HIV","Early/mid"
"AS3MT",-3,-3.35657935342759,-5.33029227116845,-1.38286643568673,0.000858540246074336,0.119992263744154,0.941768176456983,11.1102044960051,0.000858540246074335,FALSE,1428,"HIV","Early/mid"
"TCAF1",-3,-3.39692521643988,-5.40033998774351,-1.39351044513625,0.000889746668022414,0.0811871697100672,0.960219298322587,11.0440003283572,0.000889746668022417,FALSE,1429,"HIV","Early/mid"
"TNFRSF19",-3,-7.12080076695585,-11.7918247336247,-2.44977680028704,0.00280909212896576,4.25039531525954,0.119409363762178,8.92749592026907,0.00280909212896576,FALSE,1430,"HIV","Early/mid"
"FAM43A",-3,-3.51224654531945,-5.6012985949337,-1.4231944957052,0.000983462230640647,1.86652651259001,0.393268278979252,10.858445315913,0.000983462230640647,FALSE,1431,"HIV","Early/mid"
"RADX",-3,-5.96696485222463,-9.82556213626221,-2.10836756818705,0.00243823119868646,2.21777972561781,0.329925019884693,9.18637633123561,0.00243823119868645,FALSE,1432,"HIV","Early/mid"
"B3GALT5",-3,-6.00105860374273,-9.88495694147636,-2.11716026600911,0.00245881549738064,1.95898679499615,0.375501280562276,9.17098980584192,0.00245881549738064,FALSE,1433,"HIV","Early/mid"
"DIAPH3",-3,-4.37299832338963,-7.09135829697695,-1.65463834980231,0.00161616017764831,2.40390071527778,0.300607347963534,9.94124712999412,0.00161616017764831,FALSE,1434,"HIV","Early/mid"
"RAC3",-3,-2.9002585873515,-4.54329693622759,-1.25722023847541,0.000540798778084637,0.0236085639144006,0.988265115249269,11.9694508188522,0.000540798778084636,FALSE,1435,"HIV","Early/mid"
"PPP2R2C",-3,-5.61578346987926,-9.22804045352967,-2.00352648622885,0.00231098051043969,0.369938101516907,0.8311300062974,9.28452332534447,0.00231098051043969,FALSE,1436,"HIV","Early/mid"
"CCDC74B",-3,-5.45113324587463,-8.94602679086583,-1.95623970088343,0.00223535410004745,1.65328775041394,0.437515180628522,9.34548564378138,0.00223535410004745,FALSE,1437,"HIV","Early/mid"
"SCX",-3,-3.19648153710788,-5.05798349949286,-1.3349795747229,0.000763896201991613,0.778079307501122,0.677707395841116,11.3269657118805,0.000763896201991612,FALSE,1438,"HIV","Early/mid"
"PRR29",-3,-3.56895322722672,-5.70527162169275,-1.43263483276069,0.00105911374978708,1.47816981949042,0.477550717641753,10.7212626348433,0.00105911374978707,FALSE,1439,"HIV","Early/mid"
"FAM171B",-3,-3.80404643614046,-6.11357022073291,-1.49452265154801,0.00124536149331192,2.21082369135307,0.331074502557728,10.4218045260999,0.00124536149331193,FALSE,1440,"HIV","Early/mid"
"WNT2B",-3,-3.47391981351543,-5.54435423765439,-1.40348538937647,0.00100699608838957,0.42098770765031,0.810184034670779,10.8146582904878,0.00100699608838957,FALSE,1441,"HIV","Early/mid"
"VWF",-3,-5.04637249808333,-8.2567323005932,-1.83601269557347,0.00206395198495025,4.07244234656762,0.130520996389986,9.49177366871042,0.00206395198495025,FALSE,1442,"HIV","Early/mid"
"LRP6",-3,-3.22113677178526,-5.10721754598367,-1.33505599758686,0.000815975581070864,0.521194159576553,0.770591343900207,11.2045375696778,0.000815975581070864,FALSE,1443,"HIV","Early/mid"
"TFPI",-3,-2.7014726066195,-4.20541625956847,-1.19752895367052,0.000430566216732705,0.523054656992734,0.769874835615201,12.3946477205522,0.000430566216732705,FALSE,1444,"HIV","Early/mid"
"ADHFE1",-3,-2.91620512458774,-4.57908552698011,-1.25332472219536,0.000587755557873585,1.5577901423217,0.458912797256801,11.8143624291763,0.000587755557873585,FALSE,1445,"HIV","Early/mid"
"KIRREL1",-3,-3.36111477871383,-5.35433949878895,-1.36789005863871,0.000949668433254941,2.04882455685062,0.359007399808871,10.9232114206999,0.000949668433254942,FALSE,1446,"HIV","Early/mid"
"COL28A1",-3,-5.41835423758124,-8.90092604605239,-1.93578242911009,0.00229293544785518,1.17122121777578,0.556765791856892,9.29888359520652,0.00229293544785519,FALSE,1447,"HIV","Early/mid"
"SYTL4",-3,-2.97425253292579,-4.68375902070939,-1.2647460451422,0.000649613855357949,0.0698871409165706,0.965659906466097,11.6281427754577,0.000649613855357949,FALSE,1448,"HIV","Early/mid"
"GSTA1",-3,-5.91477339018544,-9.75152918416078,-2.0780175962101,0.00251528847312902,2.90748988347035,0.233693478856577,9.12943892381474,0.00251528847312901,FALSE,1449,"HIV","Early/mid"
"TACSTD2",-3,-3.94594827267806,-6.36940171738786,-1.52249482796827,0.00141644343868975,2.70171294305127,0.259018323799211,10.1842627454583,0.00141644343868975,FALSE,1450,"HIV","Early/mid"
"SLC44A4",-3,-4.44162701201888,-7.22560510583038,-1.65764891820738,0.00176615144361711,1.51478064858281,0.468888478609834,9.77797057589018,0.00176615144361711,FALSE,1451,"HIV","Early/mid"
"TG",-3,-3.7730257009122,-6.07355625737262,-1.47249514445178,0.00130683981472387,1.00861398727619,0.603923953582876,10.3328398175074,0.00130683981472388,FALSE,1453,"HIV","Early/mid"
"RBFOX2",-3,-3.21138819088548,-5.10118236478751,-1.32159401698344,0.000866496886363568,0.315964611263971,0.85386489043442,11.0930962853367,0.000866496886363569,FALSE,1454,"HIV","Early/mid"
"PLAGL1",-3,-3.33626635545633,-5.31833891100469,-1.35419379990798,0.000970116824154965,0.0991616771989095,0.95162822673394,10.8837489955043,0.000970116824154966,FALSE,1455,"HIV","Early/mid"
"RARB",-3,-4.51290847307357,-7.35204629020118,-1.67377065594596,0.00183676292452946,1.25619147909454,0.533606960768531,9.70591054399865,0.00183676292452946,FALSE,1456,"HIV","Early/mid"
"ATP2B4",-3,-3.20600140833023,-5.09259851129247,-1.31940430536799,0.00086634782323348,0.302618343888106,0.859581898965643,11.0934153359447,0.000866347823233479,FALSE,1457,"HIV","Early/mid"
"TSPAN11",-3,-5.23157092632438,-8.58776595873818,-1.87537589391058,0.00224945450777234,0.00222868377218688,0.998886278762267,9.33396217704479,0.00224945450777234,FALSE,1458,"HIV","Early/mid"
"PYCR1",-3,-3.61151431945339,-5.79740522179189,-1.42562341711489,0.00120269850692697,0.284485614110251,0.867410617497013,10.4861942686812,0.00120269850692698,FALSE,1459,"HIV","Early/mid"
"EGR3",-3,-2.72413453875561,-4.2579823916919,-1.19028668581933,0.000499689951600602,1.09158907885857,0.579381259156775,12.1168218238243,0.000499689951600602,FALSE,1460,"HIV","Early/mid"
"MLC1",-3,-3.738689663408,-6.01881630590088,-1.45856302091511,0.00131025677761907,0.894411218267832,0.639412425723189,10.3280201881483,0.00131025677761907,FALSE,1461,"HIV","Early/mid"
"TH",-3,-6.19492834370213,-10.2400126152647,-2.14984407213957,0.00268540501485142,0.356985431150249,0.836530150496235,9.00976802144436,0.00268540501485142,FALSE,1462,"HIV","Early/mid"
"PC",-3,-2.74993877945495,-4.30598471691961,-1.19389284199029,0.000532667169222292,0.0485522851252338,0.976016152939939,11.9976836055178,0.000532667169222292,FALSE,1463,"HIV","Early/mid"
"GUCA1A",-3,-5.22541510268989,-8.58474223319093,-1.86608797218885,0.00229823672775604,0.522290416860899,0.770169076452218,9.29465297388264,0.00229823672775604,FALSE,1464,"HIV","Early/mid"
"NOS3",-3,-3.61835322956364,-5.81706001716626,-1.41964644196103,0.00125770165957138,0.314425486295889,0.854522245726082,10.4035957855996,0.00125770165957138,FALSE,1465,"HIV","Early/mid"
"ST6GALNAC3",-3,-3.00196098409848,-4.74838763923856,-1.2555343289584,0.000754376658984806,1.05891725256329,0.588923711210791,11.3502536372488,0.000754376658984806,FALSE,1466,"HIV","Early/mid"
"HYAL4",-3,-4.6203238032344,-7.54743717395659,-1.69321043251222,0.00197664151033502,1.67234672349344,0.43336568827119,9.57110148094898,0.00197664151033502,FALSE,1467,"HIV","Early/mid"
"CIB2",-3,-3.19425774004131,-5.08476936211469,-1.30374611796794,0.000927620027360264,1.28514421442047,0.525937914116395,10.9667360407442,0.000927620027360262,FALSE,1468,"HIV","Early/mid"
"LOC107987269",-3,-3.51678985220341,-5.64543215918237,-1.38814754522444,0.0012032371111826,0.835118505870192,0.658652463600102,10.4853670536159,0.0012032371111826,FALSE,1469,"HIV","Early/mid"
"LEFTY1",-3,-4.00775375923695,-6.4947904012406,-1.52071711723329,0.00158638491267098,1.38106305740857,0.501309537828741,9.97548166252552,0.00158638491267098,FALSE,1470,"HIV","Early/mid"
"EXTL1",-3,-5.5492259822861,-9.14504540186141,-1.95340656271079,0.00248878012917593,2.08599080340898,0.352397527293861,9.14882366476853,0.00248878012917592,FALSE,1471,"HIV","Early/mid"
"CBLC",-3,-5.18363423921811,-8.51946049791519,-1.84780798052102,0.00232183217401611,0.435502029100441,0.804325682128779,9.27594224006301,0.0023218321740161,FALSE,1472,"HIV","Early/mid"
"PTP4A3",-3,-3.25917530143737,-5.20108873916996,-1.31726186370478,0.0010037621698756,0.0283617101508499,0.98591921964306,10.8206136062469,0.0010037621698756,FALSE,1473,"HIV","Early/mid"
"CABCOCO1",-3,-4.84045496158983,-7.93238165539276,-1.74852826778689,0.00215243396837422,1.20036078305071,0.548712644054789,9.41477990477856,0.00215243396837423,FALSE,1474,"HIV","Early/mid"
"TNFRSF21",-3,-3.2838457009119,-5.24504932241715,-1.32264207940665,0.00103157692908396,0.137843813737351,0.933399569327236,10.770014652933,0.00103157692908396,FALSE,1475,"HIV","Early/mid"
"ALDH7A1",-3,-3.26444563602026,-5.21168382879843,-1.31720744324208,0.00101700487968051,0.0145960744625856,0.992728528776566,10.7963487471813,0.00101700487968051,FALSE,1476,"HIV","Early/mid"
"FAM117B",-3,-3.53937636402749,-5.68856319999114,-1.39018952806383,0.00124765449031086,0.255763417529784,0.879957464243633,10.4184072826431,0.00124765449031086,FALSE,1477,"HIV","Early/mid"
"BEGAIN",-3,-3.985527087543,-6.46057331201167,-1.51048086307433,0.00159894881392577,0.477714743205889,0.787527198104694,9.96095742167824,0.00159894881392577,FALSE,1478,"HIV","Early/mid"
"SCN2A",-3,-5.69468727469753,-9.39858206312485,-1.99079248627021,0.00258323131434651,0.00175340463375535,0.999123681874317,9.08068598610981,0.00258323131434651,FALSE,1479,"HIV","Early/mid"
"TMEM139",-3,-5.28898932413276,-8.70405294423163,-1.8739257040339,0.00240183170574763,1.27470458278665,0.528690390619804,9.21390999267674,0.00240183170574763,FALSE,1480,"HIV","Early/mid"
"FAM180B",-3,-5.06320196537443,-8.31792341736286,-1.808480513386,0.00229593259428099,0.690270512005623,0.708124568891546,9.29649054164339,0.00229593259428098,FALSE,1481,"HIV","Early/mid"
"KCTD15",-3,-4.08829082899822,-6.64034053484597,-1.53624112315047,0.00169068386721955,2.18473713572022,0.335421084487917,9.85828773329609,0.00169068386721955,FALSE,1482,"HIV","Early/mid"
"DCLK2",-3,-3.05171601671504,-4.84486736045524,-1.25856467297485,0.000851124860620793,0.30678427959247,0.857793280967373,11.1262938120905,0.000851124860620792,FALSE,1483,"HIV","Early/mid"
"LRRC20",-3,-4.4577955271934,-7.27839031457429,-1.63720073981251,0.00195084230899315,2.69002522040539,0.260536422422165,9.59522299636279,0.00195084230899316,FALSE,1484,"HIV","Early/mid"
"FBXO32",-3,-3.59328515550334,-5.78507623468104,-1.40149407632564,0.00131255174353192,2.18328310714083,0.335665029074261,10.3247902730806,0.00131255174353192,FALSE,1485,"HIV","Early/mid"
"XCR1",-3,-3.35947073649835,-5.37982533891162,-1.33911613408508,0.00111784992754718,0.417175340698725,0.811729866941916,10.6214229808626,0.00111784992754718,FALSE,1486,"HIV","Early/mid"
"MID2",-3,-4.60072211755138,-7.52562650055899,-1.67581773454377,0.0020497944295129,2.65741511447435,0.264819304009823,9.50440296294306,0.0020497944295129,FALSE,1487,"HIV","Early/mid"
"FGF11",-3,-3.35661467111243,-5.37728610205711,-1.33594324016774,0.00113084836892564,0.273455968362128,0.872207448089858,10.6000461577502,0.00113084836892564,FALSE,1488,"HIV","Early/mid"
"SDC1",-3,-2.18373786237917,-3.33905601286396,-1.02841971189437,0.000211684132801157,1.43811754446578,0.487210616375921,13.7244199231762,0.000211684132801157,FALSE,1489,"HIV","Early/mid"
"SMIM5",-3,-3.75657699779679,-6.07310041785376,-1.44005357773981,0.00148108467275595,0.349343016376953,0.839732820823206,10.1020003984713,0.00148108467275595,FALSE,1490,"HIV","Early/mid"
"DPP10",-3,-5.17356630311424,-8.51411415907054,-1.83301844715794,0.00240191911586018,0.00222436648894637,0.998888435002089,9.21384336714153,0.00240191911586018,FALSE,1491,"HIV","Early/mid"
"PDE4C",-3,-3.86555001727039,-6.26216925463035,-1.46893077991043,0.00157087697658096,0.478679375443345,0.787147452629156,9.99357081299799,0.00157087697658096,FALSE,1493,"HIV","Early/mid"
"ANKS1B",-3,-4.34414677894884,-7.0892191445754,-1.59907441332228,0.00192417516764376,1.64882215863448,0.43849315412683,9.6204983122419,0.00192417516764377,FALSE,1495,"HIV","Early/mid"
"SOX4",-3,-4.06772862204949,-6.61313685766132,-1.52232038643765,0.00173530915354107,2.64528282194322,0.266430618936794,9.81036655831994,0.00173530915354107,FALSE,1496,"HIV","Early/mid"
"SCEL",-3,-5.10672459665,-8.40175881289034,-1.81169038040966,0.00238470181798896,0.00230768348185946,0.998846823678498,9.22701441111305,0.00238470181798896,FALSE,1497,"HIV","Early/mid"
"C11orf52",-3,-5.15308819393197,-8.48208700101457,-1.82408938684936,0.00241410161862314,1.14908611658741,0.562962050883983,9.20458163323068,0.00241410161862314,FALSE,1498,"HIV","Early/mid"
"CTTN",-3,-2.93166434112629,-4.6459043784315,-1.21742430382107,0.000802597910396958,1.8494006777234,0.39665026193681,11.2352153954493,0.000802597910396958,FALSE,1499,"HIV","Early/mid"
"TUBA3D",-3,-4.71247587466709,-7.72667102165631,-1.69828072767787,0.0021820787792797,2.03694619256282,0.361145954493987,9.38970026852913,0.0021820787792797,FALSE,1500,"HIV","Early/mid"
"GUCY1B1",-3,-3.67264480442098,-5.93226281365249,-1.41302679518947,0.00144451427872051,0.181068778062356,0.913442920943738,10.1480823637527,0.00144451427872051,FALSE,1501,"HIV","Early/mid"
"PCDHGB4",-3,-3.4858203997897,-5.60869178024786,-1.36294901933154,0.00128943234677842,0.1378368259644,0.933402830525065,10.357592776164,0.00128943234677842,FALSE,1502,"HIV","Early/mid"
"FAM189A2",-3,-4.96649630439401,-8.16386039704233,-1.76913221174569,0.00233121014582202,2.20256349933841,0.332444699613867,9.26855920733062,0.00233121014582202,FALSE,1503,"HIV","Early/mid"
"HOXA11",-3,-6.09044376764021,-10.0892918766023,-2.09159565867813,0.00283465017981302,4.65590897331266,0.0974949705261209,8.91095480266745,0.00283465017981302,FALSE,1504,"HIV","Early/mid"
"SIX4",-3,-3.78662551978402,-6.13062862261612,-1.44262241695192,0.00154429383645734,1.7392812888725,0.419102128871995,10.0250034908366,0.00154429383645734,FALSE,1505,"HIV","Early/mid"
"GPR146",-3,-2.43159293861417,-3.77788266233152,-1.08530321489682,0.000400161986234562,0.375612752175578,0.828775162387487,12.531436778998,0.000400161986234562,FALSE,1506,"HIV","Early/mid"
"COLCA2",-3,-5.22365048460518,-8.60808304256667,-1.83921792664369,0.00248570387168129,0.422893327501,0.809412450925887,9.15108679531994,0.00248570387168129,FALSE,1507,"HIV","Early/mid"
"RBPMS",-3,-2.93638212884018,-4.65780849594132,-1.21495576173903,0.000827955492723758,0.991046151813798,0.60925213881848,11.1774934740274,0.000827955492723759,FALSE,1508,"HIV","Early/mid"
"GLIS2",-3,-4.86017183991851,-7.98609644031098,-1.73424723952603,0.00230874756449644,3.52950824086318,0.171228882993243,9.28629412538968,0.00230874756449644,FALSE,1509,"HIV","Early/mid"
"CASTOR2",-3,-2.16334502739315,-3.31379854837582,-1.01289150641047,0.000228190293461457,0.89415395931147,0.639494678299792,13.5834349161903,0.000228190293461458,FALSE,1510,"HIV","Early/mid"
"CRACD",-3,-3.75129456667221,-6.07450645538009,-1.42808267796433,0.00155212253899425,1.02529927615839,0.598906588913965,10.0156900261802,0.00155212253899426,FALSE,1511,"HIV","Early/mid"
"RDH10",-3,-3.10558770640209,-4.95478612833488,-1.25638928446931,0.000996156433941797,0.488375638908633,0.783340493861279,10.8346965265281,0.000996156433941796,FALSE,1512,"HIV","Early/mid"
"ADGRF5",-3,-5.04236729975439,-8.30061078917621,-1.78412381033256,0.00241986455635121,3.50330324267327,0.173487171582148,9.20021687796762,0.00241986455635121,FALSE,1513,"HIV","Early/mid"
"HAS3",-3,-3.76410574682239,-6.09788068447676,-1.43033080916803,0.00157124651663259,0.771235416680957,0.68003044596219,9.99313766492136,0.00157124651663259,FALSE,1514,"HIV","Early/mid"
"DLC1",-3,-3.44458518594714,-5.54434169033262,-1.34482868156166,0.00130326463982076,0.282902180454269,0.868097633004647,10.3378962791274,0.00130326463982076,FALSE,1515,"HIV","Early/mid"
"GPRASP2",-3,-2.83505990578053,-4.48605544937966,-1.1840643621814,0.000763732336268534,0.62275242922641,0.732438270048652,11.3273640953139,0.000763732336268534,FALSE,1516,"HIV","Early/mid"
"FAM83E",-3,-5.45027742761032,-9.00210078302358,-1.89845407219705,0.00263347883629992,1.12526725550991,0.569706691018143,9.04546053014365,0.00263347883629992,FALSE,1517,"HIV","Early/mid"
"MAP1LC3C",-3,-2.72508125758237,-4.29490216601889,-1.15526034914585,0.000668119847571228,0.22291220685264,0.894530657372351,11.5759029552604,0.000668119847571228,FALSE,1518,"HIV","Early/mid"
"KLF4",-3,-3.36819858589668,-5.41387886274361,-1.32251830904975,0.00125066041816654,0.138733295727902,0.932984540570776,10.4139633381226,0.00125066041816654,FALSE,1519,"HIV","Early/mid"
"NPR2",-3,-5.09821234152522,-8.39960474342716,-1.79681993962327,0.00247242126877903,3.82372878115455,0.147804564118324,9.16089123914821,0.00247242126877903,FALSE,1520,"HIV","Early/mid"
"HSD17B13",-3,-3.21548486880191,-5.14884282495406,-1.28212691264977,0.00111516366780254,0.7025254227573,0.703798833604489,10.6258720627993,0.00111516366780254,FALSE,1521,"HIV","Early/mid"
"TPPP",-3,-3.05097051509619,-4.86304437917248,-1.2388966510199,0.0009669460572507,0.1795672320292,0.914128966741078,10.8898127025908,0.0009669460572507,FALSE,1522,"HIV","Early/mid"
"PHKA1",-3,-3.01799087151401,-4.80822037994079,-1.22776136308723,0.000952711892400181,1.03877433455147,0.594885001280289,10.9172838722976,0.000952711892400181,FALSE,1523,"HIV","Early/mid"
"SEC14L6",-3,-5.87626239948504,-9.73653726853735,-2.01598753043272,0.00284940051256203,2.87952092813443,0.2369845181915,8.90147720903277,0.00284940051256203,FALSE,1524,"HIV","Early/mid"
"NFIA",-3,-3.34063654396667,-5.3705853381968,-1.31068774973653,0.0012576853201444,0.955279448056374,0.620245616325451,10.4036197757774,0.0012576853201444,FALSE,1525,"HIV","Early/mid"
"ARHGEF4",-3,-4.66518683549197,-7.65976683018027,-1.67060684080367,0.00226277308888748,2.72960330697081,0.255431334878896,9.32314474857578,0.00226277308888747,FALSE,1526,"HIV","Early/mid"
"ASPA",-3,-5.13281209861086,-8.46424958666854,-1.80137461055317,0.00252978772893099,1.34613417001923,0.510141528443533,9.11892359743449,0.00252978772893098,FALSE,1527,"HIV","Early/mid"
"HOXA10",-3,-4.74572512691846,-7.79947297300482,-1.6919772808321,0.00231974930345012,2.6489817746564,0.265938317196941,9.27758613557047,0.00231974930345012,FALSE,1528,"HIV","Early/mid"
"FAM13C",-3,-5.65870168811644,-9.36747515331347,-1.94992822291942,0.00278579051865331,0.350266153239133,0.839345316099417,8.94271040797277,0.00278579051865331,FALSE,1529,"HIV","Early/mid"
"TUBB4A",-3,-4.11157540475711,-6.70932546900728,-1.51382534050693,0.00192138234053177,0.312101701106255,0.85551568581908,9.62316589024107,0.00192138234053177,FALSE,1530,"HIV","Early/mid"
"MAGEA8",-3,-5.73047438650691,-9.49133705402839,-1.96961171898544,0.00282262735616307,2.70788436815284,0.258220299576468,8.91871700150498,0.00282262735616307,FALSE,1531,"HIV","Early/mid"
"FKBP9",-3,-3.01386466419897,-4.80721245504667,-1.22051687335126,0.000988158947071872,0.112618511870023,0.945246767511495,10.8496225864627,0.000988158947071875,FALSE,1532,"HIV","Early/mid"
"VLDLR",-3,-4.79821352647667,-7.89348646106039,-1.70294059189295,0.00237927700901545,3.42579162318193,0.180342796972353,9.23118432811703,0.00237927700901544,FALSE,1533,"HIV","Early/mid"
"IGFBPL1",-3,-3.50071255884561,-5.65419933522342,-1.3472257824678,0.0014419402312435,0.219821750165837,0.895913979997578,10.1513702641945,0.0014419402312435,FALSE,1534,"HIV","Early/mid"
"GPSM1",-3,-3.07924258467095,-4.92254573646365,-1.23593943287825,0.0010598978901657,0.827588388858551,0.661137002943553,10.7198932145522,0.0010598978901657,FALSE,1535,"HIV","Early/mid"
"SOX5",-3,-3.13591558500438,-5.02120337120706,-1.2506277988017,0.00111361505735512,1.954565952908,0.376332214513528,10.6284418575834,0.00111361505735512,FALSE,1536,"HIV","Early/mid"
"GPR21",-3,-5.95150672703036,-9.87250312901032,-2.0305103250504,0.0029304347106734,0.00155778087021531,0.999221412821308,8.85028287850367,0.00293043471067339,FALSE,1537,"HIV","Early/mid"
"MSRB3",-3,-4.86007684923012,-8.00233925876958,-1.71781443969065,0.00243391409224851,3.68702723584056,0.158260381546457,9.18962003762878,0.00243391409224851,FALSE,1538,"HIV","Early/mid"
"FLRT2",-3,-2.7644261697165,-4.37767746895666,-1.15117487047634,0.000783542006415396,0.39202017650331,0.822003942053729,11.2798188783712,0.000783542006415395,FALSE,1539,"HIV","Early/mid"
"TMEM74B",-3,-4.4238353818425,-7.25328352056845,-1.59438724311655,0.00218107812393632,2.32120232405637,0.313297781529241,9.39054117722592,0.00218107812393632,FALSE,1540,"HIV","Early/mid"
"HOXA6",-3,-5.51038816521706,-9.12033571111589,-1.90044061931824,0.00277357702298351,1.81272776954778,0.403990512675226,8.95073675439851,0.00277357702298351,FALSE,1541,"HIV","Early/mid"
"CTSK",-3,-3.69048965449931,-5.98681638418595,-1.39416292481266,0.001633197246778,2.64985462384807,0.265822280496818,9.92194474733573,0.001633197246778,FALSE,1542,"HIV","Early/mid"
"RPRM",-3,-5.97096378551937,-9.90923303675098,-2.03269453428776,0.00296273676792706,2.30208280644717,0.31630719446669,8.83027536879121,0.00296273676792707,FALSE,1543,"HIV","Early/mid"
"SLC25A23",-3,-2.65672359891648,-4.19081331182255,-1.1226338860104,0.00068817075094925,1.08317126885221,0.581824958879698,11.5209267024045,0.00068817075094925,FALSE,1544,"HIV","Early/mid"
"SPTBN2",-3,-3.70831677135222,-6.01861784246261,-1.39801570024183,0.00165529768757529,0.627651316459434,0.730646399242747,9.89720745811324,0.00165529768757529,FALSE,1545,"HIV","Early/mid"
"CTSV",-3,-3.48171836812838,-5.62596891949703,-1.33746781675972,0.00146017692813521,0.649495145493745,0.722709762258746,10.1282030273471,0.00146017692813521,FALSE,1546,"HIV","Early/mid"
"CCL8",3,3.29196914942748,1.28734958202069,5.29658871683428,0.00128801815547029,0.0849560469017603,0.958411527867526,10.3596185519022,0.00128801815547029,FALSE,1547,"HIV","Early/mid"
"TSPOAP1",-3,-3.32898899833935,-5.36115918130425,-1.29681881537446,0.00132409883462787,0.289898185956787,0.865066329940189,10.3086252521142,0.00132409883462787,FALSE,1548,"HIV","Early/mid"
"GDNF",-3,-4.7746806332067,-7.8595364052454,-1.68982486116799,0.00241658862162662,2.79212631409321,0.247569690941811,9.20269672213911,0.00241658862162662,FALSE,1549,"HIV","Early/mid"
"ULK1",-3,-2.71379208874179,-4.29153550131367,-1.13604867616991,0.000748335539209627,0.439457867762723,0.802736363104114,11.3651867159121,0.000748335539209626,FALSE,1550,"HIV","Early/mid"
"CLCNKB",-3,-6.93656947786827,-11.5608236813652,-2.31231527437136,0.0032818499000441,0.00111262682437689,0.999443841301427,8.64375130900753,0.0032818499000441,FALSE,1551,"HIV","Early/mid"
"SRPK3",-3,-6.05905875927092,-10.0648066092847,-2.05331090925717,0.00303052900704913,0.00148937538878009,0.999255589516675,8.7889965482519,0.00303052900704913,FALSE,1552,"HIV","Early/mid"
"MAGI2",-3,-3.00963495823953,-4.80957933116131,-1.20969058531775,0.00104842402117951,0.559164504073479,0.756099534530748,10.7400341077202,0.00104842402117951,FALSE,1553,"HIV","Early/mid"
"RAB23",-3,-2.9332722970615,-4.67710158960047,-1.18944300452253,0.000977828008310468,0.145330247047157,0.929912183605816,10.8690855252487,0.000977828008310468,FALSE,1554,"HIV","Early/mid"
"NXPH4",-3,-3.8444949690238,-6.25911263059773,-1.42987730744987,0.00180478996236582,0.126480047003742,0.938718132233224,9.73818520779703,0.00180478996236582,FALSE,1555,"HIV","Early/mid"
"RDH5",-3,-3.79321455101763,-6.17042933248892,-1.41599976954633,0.00176344057200128,0.366333965935155,0.832629109248663,9.78079493910238,0.00176344057200128,FALSE,1556,"HIV","Early/mid"
"LDOC1",-3,-6.29261454091358,-10.4670767060943,-2.11815237573287,0.00313212771000903,3.26461748464732,0.195477745005872,8.72885707772816,0.00313212771000904,FALSE,1557,"HIV","Early/mid"
"PPP1R14A",-3,-5.33789226783415,-8.83319344921426,-1.84259108645404,0.00276084015477315,3.42526447702607,0.180390336743259,8.95914536606603,0.00276084015477315,FALSE,1558,"HIV","Early/mid"
