"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"ALOX15",-3,-7.9409547578671,-12.9533490097967,-2.92856050593752,0.00190214712033738,0.000237356595505649,0.999881328744238,9.6416459314679,0.00190214712033738,FALSE,620,"HIV","Term"
"CCSER1",-6,-3.26494529196533,-5.31835250684041,-1.21153807709024,0.0018309282890371,4.39611671419456,0.493901790454189,9.71175754996897,0.0018309282890371,FALSE,628,"HIV","Term"
"DPYSL3",-4,-2.58597709996903,-4.20812119966835,-0.963833000269705,0.00178095302938084,4.9142861965661,0.426430221499551,9.7626263799059,0.00178095302938084,FALSE,632,"HIV","Term"
"SOX8",-6,-2.53696091186149,-4.12924578384391,-0.944676039879068,0.00179152881578294,2.83397609118046,0.725563311045278,9.75174184686641,0.00179152881578294,FALSE,635,"HIV","Term"
"CDC42BPA",-6,-2.09815569790653,-3.41035660597367,-0.785954789839391,0.00172498208816892,1.36145854804483,0.928482410339611,9.82134438064445,0.00172498208816893,FALSE,636,"HIV","Term"
"CYP19A1",-6,-3.02486041992829,-4.9326777762553,-1.11704306360127,0.00188651877396332,1.70761005640963,0.887939630510081,9.65680072684103,0.00188651877396332,FALSE,643,"HIV","Term"
"CFAP206",-6,-3.52616450169228,-5.75920192114591,-1.29312708223865,0.00196841243633717,1.09179356213712,0.954827489077507,9.57876059005605,0.00196841243633717,FALSE,656,"HIV","Term"
"MMP2",-5,-2.36873807815651,-3.86276265806437,-0.874713498248642,0.00188694102038449,0.367240384703703,0.985070082259841,9.65638960464907,0.00188694102038449,FALSE,657,"HIV","Term"
"CGN",-6,-2.65192311990451,-4.32924723035503,-0.974599009453995,0.00194313235017675,1.22839594563071,0.942124323822194,9.60249438195483,0.00194313235017675,FALSE,662,"HIV","Term"
"CRABP2",-6,-2.43457166700339,-3.97564407285033,-0.893499261156449,0.00195930432274585,1.21564781129575,0.94336738881927,9.58727579454838,0.00195930432274585,FALSE,668,"HIV","Term"
"GPC6",-3,-6.94505462730688,-11.363112365076,-2.52699688953781,0.00206303347590207,0.000292602514146158,0.999853709444434,9.49259035926518,0.00206303347590207,FALSE,669,"HIV","Term"
"KCNJ12",-5,-6.83682259062451,-11.1902732976827,-2.4833718835663,0.00208394148863429,0.000230864283339834,0.999999993338223,9.47409074500705,0.00208394148863429,FALSE,676,"HIV","Term"
"NDP",-1,-11.0817558786708,-18.1628723719928,-4.00063938534881,0.00216008710342176,0,1,9.40827192822684,0.00216008710342175,FALSE,695,"HIV","Term"
"EMILIN1",-6,-2.1375410295974,-3.50437623755934,-0.770705821635464,0.00217588266068476,2.99870025914251,0.700186230343289,9.39491352593504,0.00217588266068476,FALSE,716,"HIV","Term"
"PRRX2",-3,-7.62243866386927,-12.5090961951859,-2.73578113255263,0.00223382231360494,0.000119833137075117,0.999940085226424,9.34674192393924,0.00223382231360494,FALSE,721,"HIV","Term"
"GRIN3A",4,2.76282120983537,0.989141391238395,4.53650102843235,0.00226572076265421,4.20935347237737,0.519684786773635,9.3207593611815,0.00226572076265421,FALSE,733,"HIV","Term"
"PNPLA7",-6,-2.26064798864939,-3.71215374472292,-0.809142232575848,0.0022690866366563,0.670203954112108,0.984563844502066,9.31803939458231,0.00226908663665629,FALSE,736,"HIV","Term"
"SLPI",-3,-7.66808764008573,-12.5965965104408,-2.7395787697307,0.0022927097706917,0.000217912631983547,0.999891049619532,9.29906391423302,0.00229270977069171,FALSE,737,"HIV","Term"
"PTCH1",-6,-2.28300922256032,-3.74915578852437,-0.81686265659627,0.0022735488585238,1.19675266370439,0.945188523529035,9.31443977117782,0.0022735488585238,FALSE,738,"HIV","Term"
"WNT7A",-2,-7.52554648355481,-12.365706753565,-2.6853862135446,0.00230846872014533,3.78858790382616e-05,0.99508893136849,9.28651538021939,0.00230846872014533,FALSE,744,"HIV","Term"
"ARG1",-4,-6.613013851513,-10.8675751555384,-2.35845254748763,0.0023156810448567,0.000308935401354335,0.999998555957176,9.28080131239283,0.0023156810448567,FALSE,746,"HIV","Term"
"HSFX2",-4,-7.03953622410978,-11.5701415259976,-2.50893092222192,0.00232416736310091,0.0002530899252235,0.999998929225257,9.27410098147863,0.00232416736310091,FALSE,749,"HIV","Term"
"TRABD2B",-2,-8.77379618528013,-14.4225407416221,-3.12505162893815,0.00233242829327111,1.21418141203462e-06,0.99912081197614,9.26760240357634,0.0023324282932711,FALSE,751,"HIV","Term"
"SUCNR1",4,2.17698017129967,0.774524392673764,3.57943594992558,0.00234715760385777,11.3865144991855,0.0442328145363582,9.25607310990902,0.00234715760385777,FALSE,759,"HIV","Term"
"ANGPT2",-2,-8.67555567191412,-14.2697265471641,-3.08138479666415,0.00236929820414014,4.08903901284852e-05,0.994897914539672,9.23888004523746,0.00236929820414014,FALSE,764,"HIV","Term"
"NYNRIN",-6,-2.14141252305904,-3.52282192432978,-0.760003121788292,0.00237942559236407,2.99093311246259,0.701383768392332,9.23106998731458,0.00237942559236406,FALSE,769,"HIV","Term"
"PCDHGA2",-2,-8.52986607012428,-14.0351979845662,-3.02453415568239,0.00239156157417318,1.26678548630406e-06,0.999101968626722,9.22175524511754,0.00239156157417318,FALSE,771,"HIV","Term"
"COL6A3",-3,-6.13337641686413,-10.0923505227498,-2.17440231097848,0.0023938783280457,0.0114678124993992,0.994282501216138,9.21998251764962,0.0023938783280457,FALSE,772,"HIV","Term"
"WNT16",-3,-6.95164510312197,-11.4413711681472,-2.46191903809677,0.00240774638296513,3.75527599046272e-05,0.999981223796323,9.20940726127457,0.00240774638296513,FALSE,776,"HIV","Term"
"HLA-DQB1",6,2.52128375920499,0.892319246301106,4.15024827210887,0.00241655286663966,9.63051869324424,0.0864073939705761,9.20272380706027,0.00241655286663966,FALSE,777,"HIV","Term"
"SLC44A3",-5,-5.73010275761029,-9.43581667567434,-2.02438883954625,0.00244011990005832,0.000307536101281997,0.999999988178905,9.18495906650103,0.00244011990005833,FALSE,779,"HIV","Term"
"WASF1",-6,-2.33697099515452,-3.84842289452684,-0.825519095782206,0.00244189842020847,3.73080893714752,0.588785884292242,9.18362549811496,0.00244189842020847,FALSE,780,"HIV","Term"
"DLX5",-3,-7.66661409678335,-12.6256874225374,-2.70754077102934,0.0024450552066517,0.000297254659449952,0.999851383714769,9.18126090491097,0.0024450552066517,FALSE,781,"HIV","Term"
"LDLR",-4,-2.1178773386509,-3.4891403115255,-0.746614365776311,0.00246904419470703,0.362224629853899,0.947930539487964,9.16339252209457,0.00246904419470703,FALSE,782,"HIV","Term"
"IGF1",-6,-2.46338950361197,-4.06196412759598,-0.86481487962796,0.00252534975788938,0.410351649089595,0.995039670020917,9.12213564680708,0.00252534975788938,FALSE,786,"HIV","Term"
"SCG5",-1,-8.57813273632974,-14.1509551010962,-3.00531037156325,0.0025534631559722,0,1,9.10188420938575,0.0025534631559722,FALSE,788,"HIV","Term"
"ASIC2",-5,-5.69019881452897,-9.38975166177852,-1.99064596727943,0.00257338380721782,0.000476257156067502,0.999999971651891,9.08767093251483,0.00257338380721782,FALSE,790,"HIV","Term"
"H2BC7",-6,-4.39617999836359,-7.25822154319731,-1.53413845352986,0.00260764420335218,0.000627238398081738,0.999999999475998,9.06348555244315,0.00260764420335218,FALSE,792,"HIV","Term"
"EPHA1",-2,-6.74220844514419,-11.1354415865659,-2.34897530372248,0.00263043968312035,6.501280424505e-05,0.993566685168052,9.04757163199098,0.00263043968312035,FALSE,794,"HIV","Term"
"MAL2",-3,-7.58511941635204,-12.531039251384,-2.63919958132009,0.00264862899631685,0.000235289006258728,0.999882362416714,9.03497346093838,0.00264862899631685,FALSE,797,"HIV","Term"
"PAK6",-4,-5.9490476254114,-9.83144343256003,-2.06665181826278,0.00267087161892955,0.000209072559343657,0.99999919603504,9.0196867489068,0.00267087161892955,FALSE,800,"HIV","Term"
"SBSN",-6,-2.33886837930418,-3.86585651352693,-0.811880245081417,0.00268166360612596,2.12088095546412,0.832178696408457,9.01231623310081,0.00268166360612596,FALSE,801,"HIV","Term"
"ALPP",-2,-8.38307009945453,-13.8579592896288,-2.90818090928023,0.00269034361971114,4.04161005437531e-05,0.994927590109209,9.00640993284249,0.00269034361971114,FALSE,802,"HIV","Term"
"TAFA3",-6,-3.11727602764516,-5.15766846344713,-1.07688359184318,0.0027498622466803,9.85063090317888,0.0795798898577875,8.96642441635226,0.00274986224668031,FALSE,804,"HIV","Term"
"HAS2",-1,-9.39825915417207,-15.5538898377061,-3.24262847063809,0.00276772679548989,0,1,8.95459407178152,0.00276772679548989,FALSE,807,"HIV","Term"
"ROS1",-6,-2.81158653478894,-4.65407142121702,-0.969101648360867,0.00278195969195059,3.51270845800946,0.621465554810892,8.94522406089866,0.00278195969195059,FALSE,808,"HIV","Term"
"SFN",-4,-2.68666310773901,-4.4474386781775,-0.925887537300515,0.00278436415252607,6.26158049109192,0.281591667052665,8.94364592856643,0.00278436415252607,FALSE,809,"HIV","Term"
"SRRM3",-6,-2.89290314673468,-4.79028796791633,-0.995518325553026,0.00280519082010911,2.47110976472816,0.780839573458295,8.93003427688284,0.00280519082010911,FALSE,810,"HIV","Term"
"TET1",-2,-7.64831205436629,-12.6748692841305,-2.62175482460208,0.00286144583045779,5.00984402603063e-05,0.994352600152884,8.8937745647074,0.00286144583045779,FALSE,811,"HIV","Term"
"GRIA4",-6,-3.12146670745675,-5.17600715223057,-1.06692626268292,0.00290347590840091,3.96648778765715,0.554250937404371,8.86715308920828,0.0029034759084009,FALSE,816,"HIV","Term"
"THBS4",-3,-6.66275508692031,-11.0491139231672,-2.27639625067346,0.00290960709677036,0.000272767322051043,0.999863625638803,8.86330239349517,0.00290960709677035,FALSE,817,"HIV","Term"
"HTR1F",-5,-6.74985525844105,-11.1937703232785,-2.30594019360362,0.00291097243922607,0.000332648145885102,0.999999986169685,8.8624460115602,0.00291097243922607,FALSE,818,"HIV","Term"
"STOX2",-6,-2.23938300653484,-3.71659581552082,-0.762170197548857,0.00296628499666511,3.8821167320363,0.566510184553243,8.82809115790615,0.00296628499666511,FALSE,823,"HIV","Term"
"ST6GALNAC5",-3,-6.34504415413062,-10.5413184336858,-2.14876987457547,0.00304068059070629,5.3762545735992e-05,0.99997311908843,8.78289609933185,0.00304068059070629,FALSE,827,"HIV","Term"
"PABPC5",-5,-5.54688095111097,-9.21555279225056,-1.87820910997139,0.00304275791125193,0.000482874285909563,0.999999970858744,8.78165031372328,0.00304275791125193,FALSE,828,"HIV","Term"
"STAC2",-6,-2.16987682563459,-3.6054579343893,-0.734295716879879,0.00305171561085677,1.77375804716956,0.879479602181207,8.77628818816703,0.00305171561085676,FALSE,829,"HIV","Term"
"COL12A1",-1,-10.0716156006079,-16.7350998480182,-3.4081313531975,0.00305236347583009,0,1,8.77590099310653,0.00305236347583009,FALSE,830,"HIV","Term"
"LRRC70",-2,-7.1770187340471,-11.9340413192678,-2.41999614882638,0.00310609479164659,5.42163128344591e-05,0.994125091236342,8.74407582672825,0.00310609479164659,FALSE,832,"HIV","Term"
"H2AC19",1,10.2170394680608,3.44261626995257,16.9914626661691,0.00311681790690882,0,1,8.73779149326879,0.00311681790690881,FALSE,833,"HIV","Term"
"CEP70",-6,-2.13946395423177,-3.55826261791278,-0.72066529055075,0.0031215353477567,0.253084143685653,0.998433554778622,8.73503376912408,0.00312153534775671,FALSE,834,"HIV","Term"
"SLC6A9",-6,-2.74771897685827,-4.57110336527496,-0.924334588441585,0.00314156633202358,2.74676025352758,0.738957898978032,8.72337101981135,0.00314156633202358,FALSE,837,"HIV","Term"
"APBA2",-6,-2.3577334383957,-3.92347610590005,-0.79199077089136,0.0031637639941257,4.11953918152913,0.532336879236213,8.7105346909465,0.0031637639941257,FALSE,841,"HIV","Term"
"JAKMIP3",-6,-3.53727122668461,-5.88792051809527,-1.18662193527394,0.00318427016696632,0.79049505183888,0.977635633561296,8.69875756818621,0.00318427016696632,FALSE,844,"HIV","Term"
"FA2H",-5,-6.67693611818472,-11.1151088813987,-2.23876335497077,0.00319180055228867,0.00026868892474788,0.999999990976591,8.69445204795531,0.00319180055228866,FALSE,845,"HIV","Term"
"LRRN1",-5,-5.49532371484526,-9.15042753589263,-1.84021989379789,0.00321144256190234,0.000325106294708254,0.999999986789669,8.68327006651816,0.00321144256190234,FALSE,847,"HIV","Term"
"LDOC1",-3,-6.36279399677313,-10.5958439441258,-2.12974404942051,0.00321843092316944,0.000390125862270527,0.999804956092401,8.67930842373938,0.00321843092316944,FALSE,848,"HIV","Term"
"C1QTNF5",-1,-10.2549159787809,-17.08256330155,-3.42726865601169,0.00324203638184811,0,1,8.66599103056895,0.00324203638184811,FALSE,853,"HIV","Term"
"CHMP4C",-3,-7.43421649482524,-12.3852868917701,-2.48314609788039,0.00325091596826011,3.93969809577079e-05,0.999980301703535,8.66100696097435,0.00325091596826011,FALSE,854,"HIV","Term"
"NAP1L3",-2,-8.32838719417166,-13.8846181407688,-2.77215624757452,0.00330503435217363,0.000106317023896617,0.991773146350239,8.63092652319248,0.00330503435217363,FALSE,858,"HIV","Term"
"TSHZ2",-2,-8.2620589305021,-13.7751418523383,-2.74897600866586,0.00331130235380244,1.23868019097614e-06,0.999111986500316,8.62747499528482,0.00331130235380244,FALSE,859,"HIV","Term"
"C9orf152",-6,-3.23029833541858,-5.38741626854514,-1.07318040229201,0.00333484275358821,1.28916451908856,0.936042682866809,8.61457131458326,0.00333484275358821,FALSE,860,"HIV","Term"
"PID1",-4,-2.1387404929968,-3.56767978488877,-0.709801201104819,0.00335117622638396,14.5356866216006,0.0125419109579966,8.60567240351348,0.00335117622638397,FALSE,861,"HIV","Term"
"PCDHB12",-3,-6.31126609787525,-10.5306752231372,-2.09185697261333,0.00337160454415591,0.000392411835890393,0.999803813329177,8.59460435957483,0.00337160454415592,FALSE,862,"HIV","Term"
"MAGED1",-5,-2.13398775384355,-3.56355254839708,-0.704422959290027,0.00343634725523272,0.101195750053745,0.998762298465808,8.5599718985005,0.00343634725523272,FALSE,869,"HIV","Term"
"EIF1AY",-4,-12.0139447155803,-20.0621831991173,-3.96570623204338,0.0034365917758563,28.472349632061,2.94220342569846e-05,8.55984235961059,0.0034365917758563,FALSE,870,"HIV","Term"
"CCN4",-1,-9.85672950813417,-16.464596039099,-3.24886297716934,0.00345996239339365,0,1,8.54750443380162,0.00345996239339365,FALSE,871,"HIV","Term"
"PABPC4L",-3,-7.59591918687527,-12.6922104160983,-2.49962795765229,0.00348588825914406,2.89121520206427e-05,0.999985544028478,8.53391626848236,0.00348588825914406,FALSE,874,"HIV","Term"
"PLEKHG5",-6,-2.30827692485133,-3.85731410333931,-0.759239746363352,0.00349342383254946,3.65448245969232,0.600151997977731,8.52998602025339,0.00349342383254946,FALSE,876,"HIV","Term"
"PSG1",-2,-6.82483758106569,-11.4048642027119,-2.24481095941949,0.00349355583222368,4.20095188274602e-05,0.994828567334407,8.52991725143835,0.00349355583222368,FALSE,877,"HIV","Term"
"CDH16",-6,-2.71206405618757,-4.53733064272104,-0.886797469654099,0.00358888656278,4.10463069091499,0.53445225449441,8.48092964712524,0.00358888656278,FALSE,880,"HIV","Term"
"TMEM25",-2,-7.94785190404626,-13.3089806362273,-2.58672317186524,0.00366504293811641,4.40372090947608e-05,0.994705234046085,8.44273665219107,0.00366504293811642,FALSE,888,"HIV","Term"
"PCOLCE2",-1,-10.0439370892537,-16.8250098357155,-3.26286434279182,0.00369554293120227,0,1,8.42766652749365,0.00369554293120226,FALSE,892,"HIV","Term"
"PKIB",-2,-6.98269617695762,-11.7012594393354,-2.2641329145798,0.00372658475236966,3.93996839733118e-05,0.994991777917291,8.41245801530549,0.00372658475236966,FALSE,898,"HIV","Term"
"GALNT16",-3,-6.48685976955434,-10.8725787498962,-2.10114078921247,0.00374406024703293,0.000262998038028067,0.999868509626603,8.40395272296511,0.00374406024703293,FALSE,901,"HIV","Term"
"KCNMB4",-6,-2.08039789822129,-3.48880686029488,-0.67198893614771,0.00379020471112114,3.59165601865955,0.609566537810145,8.38168692385865,0.00379020471112113,FALSE,902,"HIV","Term"
"GOLGA8B",-1,-9.72791067041367,-16.315816568948,-3.14000477187939,0.00380192614427312,0,1,8.37607496658332,0.00380192614427313,FALSE,903,"HIV","Term"
"HRC",-2,-8.2535971027124,-13.84418637096,-2.66300783446478,0.00380891186023716,0.000235987043019128,0.987743483345636,8.37273872752426,0.00380891186023716,FALSE,904,"HIV","Term"
"BMPER",-1,-10.3789698150019,-17.4178106285461,-3.34012900145764,0.00385214478894031,0,1,8.35222899035923,0.00385214478894031,FALSE,907,"HIV","Term"
"ATP6V1C2",-2,-7.87756210696655,-13.2274129416346,-2.52771127229847,0.00390156282556191,0.000294882270037361,0.986299290808338,8.32906991271693,0.00390156282556191,FALSE,909,"HIV","Term"
"PATJ",-6,-3.44905071697636,-5.79188994495913,-1.1062114889936,0.0039092358583557,2.44049928576322,0.785428112625762,8.32550083764944,0.0039092358583557,FALSE,910,"HIV","Term"
"FGF17",-6,-3.07646166770851,-5.16761213892358,-0.985311196493443,0.00393329413840992,1.78055042538238,0.878599579397301,8.31435627273861,0.00393329413840991,FALSE,913,"HIV","Term"
"STC1",-4,-2.10337478500798,-3.53588006057707,-0.670869509438889,0.00400392358336707,4.53283962602216,0.475501669065153,8.28203475479208,0.00400392358336707,FALSE,918,"HIV","Term"
"CCDC183",-6,-3.53326747096539,-5.94218615764119,-1.12434878428959,0.00404327321195593,1.69891051385717,0.889036987607281,8.26427825067055,0.00404327321195593,FALSE,921,"HIV","Term"
"RHOB",-4,-2.77436453178355,-4.66745782680351,-0.88127123676359,0.00407412352799496,0.130907109329997,0.987886437078392,8.25047960056958,0.00407412352799496,FALSE,924,"HIV","Term"
"EFHC2",-2,-6.74789908659153,-11.3527375169316,-2.14306065625145,0.00407730735443665,4.14770513391563e-05,0.994861445152883,8.24906160403745,0.00407730735443665,FALSE,925,"HIV","Term"
"IGFBP4",-4,-3.03154803769066,-5.1022046544971,-0.960891420884213,0.00411136520152673,0.0616458033851293,0.996003714460883,8.23396320370523,0.00411136520152674,FALSE,929,"HIV","Term"
"COL11A2",-6,-2.30804909479477,-3.88509571247334,-0.731002477116199,0.00412477038059356,0.763835386412218,0.979282462992587,8.22805534839124,0.00412477038059357,FALSE,932,"HIV","Term"
"PNCK",-3,-7.22402935518897,-12.1646573514163,-2.28340135896161,0.00415960760329646,0.000214559301981914,0.999892726103265,8.21279299013556,0.00415960760329646,FALSE,934,"HIV","Term"
"PTGES",-6,-2.17167989011525,-3.65803915126764,-0.685320628962867,0.00418788986533449,12.7400605212731,0.0259403457734556,8.20049776657148,0.00418788986533449,FALSE,936,"HIV","Term"
"LOC107984449",-4,-4.7150502918211,-7.94285716658467,-1.48724341705752,0.00419602281061814,1.98751812371372,0.57500140247542,8.19697775173589,0.00419602281061814,FALSE,937,"HIV","Term"
"COL8A1",-1,-9.74634545862018,-16.4191731258392,-3.07351779140121,0.00420011851274637,0,1,8.19520772170045,0.00420011851274638,FALSE,938,"HIV","Term"
"S100A3",-2,-7.39627742807799,-12.4609777927086,-2.33157706344734,0.00420645289991789,4.7559156346709e-05,0.994497580595017,8.19247366100001,0.00420645289991789,FALSE,939,"HIV","Term"
"REN",-4,-3.83658882779832,-6.46761473125221,-1.20556292434444,0.00426267341423305,9.53611845201109,0.0894981235364524,8.16838971486167,0.00426267341423306,FALSE,940,"HIV","Term"
"RAI14",-3,-2.53557570637857,-4.27530994875777,-0.795841463999364,0.00428273153525674,0.414812113665933,0.812689584820501,8.15987532303028,0.00428273153525676,FALSE,942,"HIV","Term"
"RHOV",-4,-6.01944775149342,-10.1516088278935,-1.88728667509338,0.00430177820289371,0.000309110002794949,0.999998554732881,8.15182776945678,0.00430177820289371,FALSE,944,"HIV","Term"
