"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"MRO",35.7415453779707,-2.22496833990445,0.77347999664145,-2.8765686889972,0.00402024686340566,0.0445907863600452,"Downregulated","HIV_T_vs_NT_T"
"USHBP1",15.194371284091,-8.57772940991618,1.9961054187319,-4.29723266588068,1.72943642089653e-05,0.000824013182493019,"Downregulated","HIV_T_vs_NT_T"
"CCDC8",108.042542985919,-4.37538346470904,1.46730434490073,-2.98191951786597,0.00286447290752488,0.0344810418493298,"Downregulated","HIV_T_vs_NT_T"
"OBSCN",66.9838316127785,-2.66841128668766,0.811064845529525,-3.29000979563541,0.00100183895032219,0.0157671088777796,"Downregulated","HIV_T_vs_NT_T"
"SPARCL1",4284.2959707533,-6.24599450320898,1.30088089043419,-4.80135771778789,1.57593462953934e-06,0.000139935831763868,"Downregulated","HIV_T_vs_NT_T"
"ADGRV1",16.1609687997855,-2.97892060049631,0.862026445231186,-3.45571834480948,0.000548828481791852,0.0099270364889499,"Downregulated","HIV_T_vs_NT_T"
"SRPX",742.174485017766,-4.10137015322148,1.26982305023269,-3.22987533772514,0.0012384420481661,0.0182416327320828,"Downregulated","HIV_T_vs_NT_T"
"SYDE2",58.723602483447,-2.82204327029905,0.867601373515452,-3.25269571538868,0.00114315840692739,0.0172204723230441,"Downregulated","HIV_T_vs_NT_T"
"ANTXR1",4060.73978333263,-4.14868117744344,1.11412741442321,-3.72370441992152,0.000196320760933907,0.00462063381306491,"Downregulated","HIV_T_vs_NT_T"
"MINDY4",75.0440358788165,-3.07868930516736,0.929477274046796,-3.31228034415864,0.000925387631871698,0.0148785575214927,"Downregulated","HIV_T_vs_NT_T"
"LTBP4",1961.53114487324,-3.19983009041661,0.895926504988501,-3.57153189753849,0.000354899314080059,0.00711072625697842,"Downregulated","HIV_T_vs_NT_T"
"SYT3",11.7228130913152,-20.86050763638,2.73016484536189,-7.64075021763564,2.15959664065014e-14,1.16379918276139e-11,"Downregulated","HIV_T_vs_NT_T"
"CAVIN2",61.620399432329,-7.4080151136043,1.72886192490491,-4.28490847469602,1.82814433083621e-05,0.000848829934945964,"Downregulated","HIV_T_vs_NT_T"
"ECRG4",61.7529046043359,-6.74761619777045,2.35707556962431,-2.86270677305689,0.00420039089662136,0.0460657606543148,"Downregulated","HIV_T_vs_NT_T"
"PROK1",1093.7219200631,-5.8454673937766,1.38322916765851,-4.22595729648446,2.37927112865188e-05,0.00101785502106025,"Downregulated","HIV_T_vs_NT_T"
"BRSK1",23.2087746174708,-4.19462025989188,1.09295279038407,-3.83787872339651,0.000124101743546725,0.00330402393210941,"Downregulated","HIV_T_vs_NT_T"
