Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_2,Shared
ATG9B,-5.29367701253946,0.00479469262215895,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.87393258948221,0.00664060349212912,1134,HIV,Term,FALSE,FALSE
ATOH8,-2.78006384511833,0.0465654340403787,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ATP12A,-8.98955865560767,0.0156613251533466,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ATP13A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.72950230261693,0.0392636108235147,2491,HIV,Term,FALSE,FALSE
ATP1A2,-20.388515561364,4.72637927997149E-10,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ATP1B2,-3.98105296329029,0.0173551818114138,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ATP2A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.2224013215128,0.0339744757817632,2312,HIV,Term,FALSE,FALSE
ATP6V1B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.27549405233419,0.0160109883988975,1638,HIV,Term,FALSE,FALSE
ATP6V1C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.87756210696655,0.00390156282556191,909,HIV,Term,FALSE,FALSE
ATP8A2,-4.71493652957506,0.00662654524502601,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
AVPR1A,-7.31848324113921,0.00324533704364468,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-20.3115737962643,1.92417925669829E-15,57,HIV,Term,TRUE,TRUE
AXIN2,-5.70029560112595,0.000149906469838503,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
B3GNT3,-6.13418444568046,0.00559520796365445,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-8.00429057095089,0.00132554488946483,469,HIV,Term,FALSE,FALSE
BACH2,-3.05187149540513,0.0466747456142479,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BAIAP2L1,-5.2636528217159,0.00124341255158095,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-9.80270460230181,0.00861668821692632,1273,HIV,Term,FALSE,FALSE
BAIAP3,-4.3538158022397,0.00062228186653318,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BAMBI,-3.69451811402272,0.0125443368869791,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BARX2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-6.47047572415531,0.0100707430986474,1356,HIV,Term,FALSE,FALSE
BATF2,2.15068273697157,0.00711178738137678,Upregulated,HIV_T_vs_NT_T,5,5,25,2.Up-regulated,HIV,Term,6,2.08243730864245,1.66590995902187E-09,327,HIV,Term,TRUE,TRUE
BCAR1,-3.32551734543522,0.0258924212476911,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BCAS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.70766362941686,0.0185945964959738,1749,HIV,Term,FALSE,FALSE
BCL6B,-5.87416603396665,0.000323120165488664,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.7714871687015,4.74481124213424E-06,209,HIV,Term,FALSE,FALSE
BDKRB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.56586678504445,0.00801195953983485,1225,HIV,Term,FALSE,FALSE
BDNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.30048677891193,0.00678935555184338,1151,HIV,Term,FALSE,FALSE
BEND4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.27475104370291,0.0197775609403042,1795,HIV,Term,FALSE,FALSE
BEND5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.53817218506937,0.0360978679217164,2389,HIV,Term,FALSE,FALSE
BEND6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.19039726630716,0.00778535879197627,1211,HIV,Term,FALSE,FALSE
BEND7,-3.89102877238266,0.0385988090957339,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BEX3,-4.09652551896234,0.0136448715047005,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BGN,-6.86572931905499,6.08016776655503E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BHLHA15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.51704407347496,0.011115712430949,1405,HIV,Term,FALSE,FALSE
BHLHE22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.50377282748409,0.0355268664766271,2366,HIV,Term,FALSE,FALSE
BHMT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-5.59707391519292,0.0240912742594174,1959,HIV,Term,FALSE,FALSE
BMP4,-6.7459629508089,0.000330962835798582,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-21.8544529876786,2.364086910003E-10,121,HIV,Term,FALSE,FALSE
BMP5,-9.14833676768713,0.000387782440459914,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-23.0094683642255,7.84835399191038E-14,30,HIV,Term,FALSE,FALSE
BMP7,-5.93041503155998,0.000111865082570587,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BMP8B,-2.3950365841786,0.0441073201330912,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BMPER,-4.42613886276786,0.0172204723230441,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-10.3789698150019,0.00385214478894031,907,HIV,Term,FALSE,FALSE
BMPR1B,-4.71670595702191,0.0203874784592313,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-6.14489384581193,0.00595428237002466,1078,HIV,Term,FALSE,FALSE
BMX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-6.28336012701014,0.0119442910943772,1455,HIV,Term,FALSE,FALSE
BOC,-4.18051233199386,0.0149410456580529,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BRINP2,-4.0324318185203,0.0428847436176385,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BRSK1,-4.19462025989188,0.00330402393210941,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BTN2A2,NA,NA,NA,NA,5,5,25,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
BTNL9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-19.2724286333748,5.42153124781303E-08,189,HIV,Term,FALSE,FALSE
C10orf105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.07572285921095,0.00677187950086358,1150,HIV,Term,FALSE,FALSE
C11orf86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-6.5474701940642,0.00737917292240089,1181,HIV,Term,FALSE,FALSE
C11orf91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.75270854337879,0.0136210486091064,1525,HIV,Term,FALSE,FALSE
C11orf96,-3.83393663144957,0.00694513316731372,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C12orf75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-9.11273783618039,0.00548386821440261,1033,HIV,Term,FALSE,FALSE
C14orf132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.13952693955445,0.0464663336683845,2709,HIV,Term,FALSE,FALSE
C16orf74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.41749732950032,0.0301927159196451,2179,HIV,Term,FALSE,FALSE
C19orf33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.6242822060511,0.0102333076887972,1368,HIV,Term,FALSE,FALSE
C1GALT1C1L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5.64419834407831,0.00768651492301004,1204,HIV,Term,FALSE,FALSE
C1orf115,-6.79227955012107,0.00014485641961759,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.19738091210571,0.0382861093905059,2458,HIV,Term,FALSE,FALSE
C1orf21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.08241701875077,0.0371917435948111,2430,HIV,Term,FALSE,FALSE
C1orf210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.61485346956336,0.0082913317912953,1248,HIV,Term,FALSE,FALSE
C1orf226,-3.69275347290064,0.0176059940608113,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C1QB,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C1QTNF5,-5.40055734186307,0.000172563992948967,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-10.2549159787809,0.00324203638184811,853,HIV,Term,FALSE,FALSE
C1QTNF6,-4.24679383920406,0.00461725290074539,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C1QTNF7,-7.6798379779065,0.031817771419145,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C20orf202,-3.92984990230457,0.010981265880549,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C2CD4B,-5.12521107676549,0.00335878223603762,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-10.1102594808239,1.0651334944459E-06,256,HIV,Term,FALSE,FALSE
C2CD6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.29225772630786,0.0490537322879753,2774,HIV,Term,FALSE,FALSE
C2orf50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.22523603328225,0.0069994364423797,1162,HIV,Term,FALSE,FALSE
C2orf72,-6.59675997505186,0.000203623742655059,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.4861132454998,6.18479066237094E-06,207,HIV,Term,FALSE,FALSE
C4B_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-9.60943000504451,4.21589117956721E-05,267,HIV,Term,FALSE,FALSE
C4BPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-5.94855226852599,0.015990948472721,1636,HIV,Term,FALSE,FALSE
C4orf19,-3.63475391624046,0.0432225636250599,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C5orf46,-19.7134183199951,2.05551128727197E-09,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
C6orf132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-7.83854155543752,0.0207050945446901,1826,HIV,Term,FALSE,FALSE
C7,-9.03323918423498,9.08984272401645E-07,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-26.4576364247187,7.01090811530194E-07,163,HIV,Term,FALSE,FALSE
C8orf48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.2798029602695,0.0174662675640175,1696,HIV,Term,FALSE,FALSE
C9orf152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.23029833541858,0.00333484275358821,860,HIV,Term,FALSE,FALSE
CA8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.67119437679772,0.00597515912695803,1083,HIV,Term,FALSE,FALSE
CA9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.2744804138471,0.0422154791351577,2586,HIV,Term,FALSE,FALSE
CABP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.82929850810169,0.026723466783818,2047,HIV,Term,FALSE,FALSE
CACHD1,-3.98202136506616,0.0178253040665393,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CACNA1A,2.37024580108671,0.0252818789727632,Upregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,6,2.18456805793233,0.023104836537041,1928,HIV,Term,FALSE,FALSE
CACNA1C,-5.65163931902701,0.000658287229400997,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CACNA1H,-5.97260847689065,0.00355826552864225,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-22.3624447160603,2.75182758674226E-05,238,HIV,Term,FALSE,FALSE
CACNA2D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.99951702763604,0.0123565366497325,1477,HIV,Term,FALSE,FALSE
CACNA2D2,-7.8425640436187,0.000780419108089824,Downregulated,HIV_T_vs_NT_T,4,-4,-16,0.Down-regulated,HIV,Term,-4,-20.0942897635972,9.66667633384059E-18,40,HIV,Term,TRUE,TRUE
CACNB2,-7.15537921762334,0.00713434071288992,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.3767396921795,5.25187708706737E-12,112,HIV,Term,FALSE,FALSE
CADM3,-7.6571884563285,0.000330949344100202,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-23.3988696224976,1.14675043947612E-05,215,HIV,Term,FALSE,FALSE
CALCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.4793637304189,0.0445956555408962,2653,HIV,Term,FALSE,FALSE
CALCRL,-5.98060632791352,0.000519960279789271,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CALD1,-4.67846916289863,0.00778033731669946,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CALHM4,-19.5659480364864,5.09834205728321E-06,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CALHM6,4.70723614444794,3.93444285911707E-06,Upregulated,HIV_T_vs_NT_T,6,6,36,2.Up-regulated,HIV,Term,6,3.85673659123287,7.3787659632357E-08,286,HIV,Term,TRUE,TRUE
CAMK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.4491070249528,0.00129990297674616,533,HIV,Term,FALSE,FALSE
CAMSAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.13734174381187,0.0433894307499268,2627,HIV,Term,FALSE,FALSE
CAP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.08522736318672,0.0215337137950197,1862,HIV,Term,FALSE,FALSE
CAPN11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.55645934354799,0.00509332651104316,998,HIV,Term,FALSE,FALSE
CAPN14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.40576897552191,0.0355119464698179,2364,HIV,Term,FALSE,FALSE
CAPN6,-6.75508721727569,0.000346551902092949,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CARD10,-5.86319600767862,0.000699498707391278,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-8.870686636625,8.22974040723254E-05,279,HIV,Term,FALSE,FALSE
CARD16,NA,NA,NA,NA,4,4,16,2.Up-regulated,HIV,Term,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CARNS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.36863696523662,0.0473512169413792,2729,HIV,Term,FALSE,FALSE
CAV1,-5.17232952973574,0.0010658404483558,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CAV2,-4.58940207119876,0.00641061818761901,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CAVIN2,-7.4080151136043,0.000848829934945964,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-21.7937437002931,1.46382629170776E-12,74,HIV,Term,FALSE,FALSE
CC2D2A,-4.7615984367756,0.00262742440876343,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCDC102A,-4.86429619337408,0.0115052626805876,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-19.9567813783201,1.27458172944169E-05,237,HIV,Term,FALSE,FALSE
CCDC102B,-3.27486046413041,0.00860207745315916,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCDC141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.33062967731393,0.0392753922163221,2492,HIV,Term,FALSE,FALSE
CCDC181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.43004981647024,0.0421923631961379,2585,HIV,Term,FALSE,FALSE
CCDC183,-3.26373008177951,0.0318834731712809,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-6,-3.53326747096539,0.00404327321195593,921,HIV,Term,FALSE,FALSE
CCDC3,-8.6663452482482,6.08056399232459E-05,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-23.1962915462408,7.69490040966834E-10,108,HIV,Term,FALSE,FALSE
CCDC68,-6.40780957869554,0.00159598342419804,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-2,-22.0649481852666,4.14252024307153E-12,79,HIV,Term,FALSE,FALSE
CCDC74A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.0603547974673,0.00781854635070847,1214,HIV,Term,FALSE,FALSE
CCDC8,-4.37538346470904,0.0344810418493298,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-21.1752666054533,3.72667691581455E-07,193,HIV,Term,FALSE,FALSE
CCDC85A,-2.97805728167301,0.0162521709465795,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCL14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-5.55157247138359,0.0474509089128882,2733,HIV,Term,FALSE,FALSE
CCL20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.37317556981725,0.0169718611691234,1675,HIV,Term,FALSE,FALSE
CCL3L3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-5.13273860708324,0.0183509498388468,1736,HIV,Term,FALSE,FALSE
CCL8,2.58086490502274,0.017604773292433,Upregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,6,2.19762126283732,0.000126222663854829,420,HIV,Term,FALSE,FALSE
CCM2L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-3.19117851228086,0.00176009677571195,615,HIV,Term,FALSE,FALSE
CCN1,-3.89412902312762,0.0134305481710562,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCN4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-9.85672950813417,0.00345996239339365,871,HIV,Term,FALSE,FALSE
CCN5,-7.64491408924038,0.00589306353912565,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCND2,-3.43716826387632,0.0291248007885889,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CCR10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-6.59273903269344,0.0464068079762901,2706,HIV,Term,FALSE,FALSE
CCSER1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.26494529196533,0.0018309282890371,628,HIV,Term,FALSE,FALSE
CD200,-6.44642593550288,0.0108649079557775,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.7301139443074,2.78279043251338E-12,104,HIV,Term,FALSE,FALSE
CD24,-4.01499413231595,0.0115496966791333,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CD248,-4.63027581034725,0.00345679640699615,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CD300LG,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-22.2054725069036,8.27125932770582E-17,19,HIV,Term,TRUE,FALSE
CD34,-7.89979016628817,1.70331892953514E-07,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CD3E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2.08852430033264,0.00630692727126803,1109,HIV,Term,FALSE,FALSE
CD74,2.8860039663425,0.00109460730093005,Upregulated,HIV_T_vs_NT_T,4,4,16,2.Up-regulated,HIV,Term,6,2.60873271361311,1.50941584023322E-09,305,HIV,Term,TRUE,TRUE
CD79B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-6.93143792439315,0.0434489607721606,2629,HIV,Term,FALSE,FALSE
CDC42BPA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.09815569790653,0.00172498208816892,636,HIV,Term,FALSE,FALSE
CDC42BPG,-3.57153017833604,0.00668232685599309,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDC42EP5,-2.7066188808342,0.0187349123593839,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDCA7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.82031844883395,0.0459785332128523,2697,HIV,Term,FALSE,FALSE
CDH1,-4.92902024177521,0.0162601094358023,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDH11,-4.24032271429466,0.00632547787471269,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDH13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-8.6223345839683,0.0114686337757754,1432,HIV,Term,FALSE,FALSE
CDH15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-6.00178015286867,0.0152477707450098,1603,HIV,Term,FALSE,FALSE
CDH16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.71206405618757,0.00358888656278,880,HIV,Term,FALSE,FALSE
CDH3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-6.53078481794186,0.00710501486789504,1166,HIV,Term,FALSE,FALSE
CDH5,-11.6433982329905,1.39140010111917E-07,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-25.7520605072857,6.08076118089285E-17,2,HIV,Term,FALSE,FALSE
CDH6,-7.03088350402905,0.00236503057895748,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-3,-20.6121052721616,2.17127557445565E-11,119,HIV,Term,FALSE,FALSE
CDHR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.46428088188344,0.015809188402927,1628,HIV,Term,FALSE,FALSE
CDHR4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-4.92565572691908,0.0238269023634736,1949,HIV,Term,FALSE,FALSE
CDK1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.07617663614984,0.0238772033568093,1953,HIV,Term,FALSE,FALSE
CDKN1C,-3.9431252042068,0.0030714020375357,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDNF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.1284628865114,0.0169834935714307,1678,HIV,Term,FALSE,FALSE
CDO1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-7.89435290843244,0.0338444851959705,2308,HIV,Term,FALSE,FALSE
CDON,-4.37986171138718,0.0090918417966675,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDR2L,-2.32731028256922,0.0344810418493298,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CDSN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-7.3634096452562,0.00139668229408604,489,HIV,Term,FALSE,FALSE
CEMIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,-2.53218478819274,0.0185950857697117,1750,HIV,Term,FALSE,FALSE
CEP126,-5.09829400974865,0.00836572045948005,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,-1,-8.15449962811202,0.0470074306866592,2719,HIV,Term,FALSE,FALSE
CEP70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-2.13946395423177,0.0031215353477567,834,HIV,Term,FALSE,FALSE
CERCAM,-5.3447519302103,0.000653641795987266,Downregulated,HIV_T_vs_NT_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
CETP,NA,NA,NA,NA,4,-4,-16,0.Down-regulated,HIV,Term,-4,-21.0288525690834,1.41527179538372E-15,43,HIV,Term,TRUE,FALSE
CFAP206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-3.52616450169228,0.00196841243633717,656,HIV,Term,FALSE,FALSE
