Symbol,log2FoldChange,padj,Direction,Comparison,ndeg,ddeg,idx,degvcount,virus.x,gestation.x,signcon,randomSummary,randomP,rank,virus.y,gestation.y,Shared_between_3,Shared_between_rem_vote
INPP5A,-2.25450393752239,0.00800494780959793,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.20511877981375,0.00163946553148161,1877,HIV,Early/mid,FALSE,FALSE
ATP2B3,-5.92060945523169,0.00801245174059286,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.07778290194225,0.000281774621454984,588,HIV,Early/mid,FALSE,FALSE
ISLR,-5.33570910333138,0.00801245174059286,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.62565475976566,3.693479387232E-06,123,HIV,Early/mid,FALSE,FALSE
C1QTNF6,-4.90275933691349,0.00801245174059286,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.67889792751975,1.32738354321642E-05,310,HIV,Early/mid,FALSE,FALSE
LARGE2,-8.56377572772146,0.00801291879635127,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-9.3269133247214,4.07162584304926E-06,41,HIV,Early/mid,TRUE,TRUE
TMEM263,-2.328500589425,0.00805790769836359,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.31191443524924,0.0035608639872473,2072,HIV,Early/mid,FALSE,FALSE
COLEC11,-5.40194718794157,0.00805809364896981,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.11384914800428,1.771106498443E-05,283,HIV,Early/mid,FALSE,FALSE
FOXI3,-8.6252178757918,0.0080927004130026,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-8.52487895000109,2.3834948970694E-05,131,HIV,Early/mid,TRUE,TRUE
MCAM,-5.64462942357606,0.0080927004130026,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.35701496311611,2.09257257236907E-06,110,HIV,Early/mid,FALSE,FALSE
IL27,3.51254404321435,0.00816069674941101,Upregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,3,3.21532415311882,0.00227064148571908,1774,HIV,Early/mid,FALSE,FALSE
RTL8B,-2.15039996240612,0.00817275112861554,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.15545714715672,0.00339032598991897,2087,HIV,Early/mid,FALSE,FALSE
NRBP2,-2.14441991493137,0.00817551810328953,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.05172664086461,0.00458277266482809,2221,HIV,Early/mid,FALSE,FALSE
CKMT2,-7.6756725057316,0.00819019564562877,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.55606189729051,2.54299551097372E-05,195,HIV,Early/mid,TRUE,TRUE
CYP7B1,-6.12653187643473,0.00819019564562877,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-8.05371941288992,0.000221603545052103,463,HIV,Early/mid,FALSE,FALSE
USP35,-2.1771214477266,0.00819019564562877,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.19757921925254,0.00464085738045425,2207,HIV,Early/mid,FALSE,FALSE
GPRASP2,-2.7923170827073,0.00819490701067978,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.83505990578053,0.000763732336268534,1516,HIV,Early/mid,FALSE,FALSE
COL4A1,-5.26147018970116,0.00821818372609695,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-5.4003552514177,1.53667648579188E-05,367,HIV,Early/mid,TRUE,TRUE
SPIRE2,-2.19207989911305,0.00821818372609695,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.17146847784108,0.00521417829719081,2285,HIV,Early/mid,FALSE,FALSE
ADAMTS5,-5.63800168443862,0.00824960297677571,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.45044454825484,1.55878456867079E-05,158,HIV,Early/mid,FALSE,FALSE
KNDC1,-5.04763515589855,0.00824960297677571,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.52105708187787,5.09056607256609E-06,249,HIV,Early/mid,FALSE,FALSE
ADAMTS15,-4.95511922282363,0.00825755389117484,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.96906680291964,3.16522214615241E-06,161,HIV,Early/mid,FALSE,FALSE
PTK2,-2.50501261899218,0.0082717367264653,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.50099397301675,0.0010430039258835,1695,HIV,Early/mid,FALSE,FALSE
GGT7,-2.18862322848852,0.00841093149632142,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.13632460748295,0.0026775212400578,2014,HIV,Early/mid,FALSE,FALSE
AHDC1,-2.07859126546796,0.0084113644102826,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.0145996922707,0.00358366175929081,2134,HIV,Early/mid,FALSE,FALSE
PNMA8A,-4.52381281309663,0.00842430036070027,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.74530312690146,0.00021672206139565,867,HIV,Early/mid,FALSE,FALSE
CHPF,-4.55301499728164,0.00842912499609163,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.29695275096924,2.01891253530289E-05,416,HIV,Early/mid,FALSE,FALSE
F5,-6.03025761907302,0.00849678489462535,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.94974192806682,2.05026380418266E-06,73,HIV,Early/mid,FALSE,FALSE
DMKN,-4.92616549063868,0.00849678489462535,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.02448371337825,2.18522843078939E-05,317,HIV,Early/mid,FALSE,FALSE
ALDOC,-3.10048246938969,0.008506960227446,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.26630302204255,0.000300427627080037,1248,HIV,Early/mid,FALSE,FALSE
CRABP2,-4.4030219395707,0.00852121316132238,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.19664836043108,7.86493785222224E-05,606,HIV,Early/mid,FALSE,FALSE
LIN28B,-3.97543737229272,0.00852121316132238,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-3.88130888906789,0.000275323279329023,1087,HIV,Early/mid,TRUE,TRUE
TRIM67,-5.56280772042551,0.0085434703772473,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.095715503074,5.94059630683919E-05,439,HIV,Early/mid,FALSE,FALSE
SPAG4,-4.04174791629064,0.0085434703772473,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.06809021786741,0.000477442076015164,1153,HIV,Early/mid,FALSE,FALSE
GPR153,-3.4801139228656,0.0085499740423058,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.50334543190915,0.000772937791923429,1368,HIV,Early/mid,FALSE,FALSE
WNT2B,-3.43079801463744,0.0085499740423058,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.47391981351543,0.00100699608838957,1441,HIV,Early/mid,FALSE,FALSE
UGDH,-2.45614930330851,0.0085499740423058,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.52815479706571,0.00348425791725389,2034,HIV,Early/mid,FALSE,FALSE
PDZK1IP1,-4.84273097049272,0.00859279747011824,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.38885580018592,6.33368098076179E-05,550,HIV,Early/mid,FALSE,FALSE
CTDSPL,-2.62903650514142,0.00859675604317488,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.61983681440799,0.00201767088334742,1849,HIV,Early/mid,FALSE,FALSE
EPHA3,-10.3194325551548,0.00860895405038914,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-10.1390606475444,7.55266679458121E-07,9,HIV,Early/mid,TRUE,TRUE
SETBP1,-4.83586271984232,0.00861443985809764,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.76512129649115,3.5916783713858E-05,413,HIV,Early/mid,FALSE,FALSE
PCSK5,-3.52967692293158,0.00861443985809764,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.11708142148824,0.000139592468066745,903,HIV,Early/mid,FALSE,FALSE
SLC44A2,-3.70166347527047,0.00865321231757077,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.72475973607729,0.000334896314541272,1151,HIV,Early/mid,FALSE,FALSE
ST6GALNAC3,-2.85618100108635,0.00868101558433484,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.00196098409848,0.000754376658984806,1466,HIV,Early/mid,FALSE,FALSE
PCDHAC2,-4.69607044586519,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.75033103542503,0.000554604443450206,1065,HIV,Early/mid,FALSE,FALSE
TRPM6,-3.98990740247026,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.12798283584468,0.000424794865824199,1115,HIV,Early/mid,FALSE,FALSE
PCDHGB4,-3.53484342627686,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.4858203997897,0.00128943234677842,1502,HIV,Early/mid,FALSE,FALSE
NFIA,-3.17371949215526,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.34063654396667,0.0012576853201444,1525,HIV,Early/mid,FALSE,FALSE
MARVELD1,-2.8306996067691,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.73541381072367,0.00252508751257246,1886,HIV,Early/mid,FALSE,FALSE
CPED1,-2.04320366131446,0.00871437150399625,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
PRLR,-5.30275460129258,0.00876661624772883,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.15796847227589,4.3279317479087E-05,278,HIV,Early/mid,FALSE,FALSE
PARD3B,-5.26448471690573,0.00876661624772883,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.82414406665052,0.000123700075195475,575,HIV,Early/mid,FALSE,FALSE
SCD5,-4.71027756515764,0.00876661624772883,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.25439440174048,5.31629342313234E-05,547,HIV,Early/mid,FALSE,FALSE
CCN3,-2.14753262884109,0.00876661624772883,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.10650913530214,0.00779443428430869,2598,HIV,Early/mid,FALSE,FALSE
CFH,-5.8224462411824,0.00882819771079632,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.62625629695639,1.09729442933241E-05,126,HIV,Early/mid,FALSE,FALSE
C1orf226,-4.74131767074312,0.00882819771079632,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.92244814403965,6.70369928428402E-05,490,HIV,Early/mid,FALSE,FALSE
MEIS1,-4.21228673507758,0.00882819771079632,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.70026978057883,0.00010484909193613,741,HIV,Early/mid,FALSE,FALSE
B3GNT9,-3.52982288841806,0.00882819771079632,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.71960441916878,0.00046413254327167,1217,HIV,Early/mid,FALSE,FALSE
GAS1,-5.29438675477116,0.00883465025238035,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.49956673845373,3.02758032682247E-06,118,HIV,Early/mid,FALSE,FALSE
SPESP1,-3.49059654319462,0.00883465025238035,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.59499976110436,0.000708426909878791,1346,HIV,Early/mid,FALSE,FALSE
UNG,-2.31551464570935,0.00883465025238035,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.26492152583048,0.00785716611058319,2604,HIV,Early/mid,FALSE,FALSE
ZFP92,-2.00114330745671,0.00883465025238035,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.0831434824124,0.00680819245325911,2476,HIV,Early/mid,FALSE,FALSE
LIMS2,-5.24803402511339,0.00884098212023347,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.7831558353843,1.36071305395353E-05,296,HIV,Early/mid,FALSE,FALSE
COL4A5,-5.81576989849443,0.00887095027790353,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.76371672750902,3.57883661897662E-06,111,HIV,Early/mid,FALSE,FALSE
HSPA2,-4.44168499088435,0.00887095027790353,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.87850099036265,4.83658824423929E-05,584,HIV,Early/mid,FALSE,FALSE
HSPB6,-5.14936688908441,0.00888911307982495,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.43366262254502,5.80924475184805E-06,159,HIV,Early/mid,FALSE,FALSE
ESRRG,-5.50080801014106,0.00890507417963005,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.07910974516646,0.00172836204148071,1266,HIV,Early/mid,FALSE,FALSE
FBXL2,-5.3538113917309,0.00891111724449061,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.9353581349756,0.000223152254399053,676,HIV,Early/mid,FALSE,FALSE
MSI2,-3.18325626679819,0.00891111724449061,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.34152308137876,0.000828372160214457,1422,HIV,Early/mid,FALSE,FALSE
NIPAL3,-2.22793733763916,0.00899995044360484,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.19829881125835,0.00279223584744774,2015,HIV,Early/mid,FALSE,FALSE
FANCB,-2.29827958697812,0.00901560767162366,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.4698372621516,0.00413672571026904,2113,HIV,Early/mid,FALSE,FALSE
CHRD,-5.14505495597374,0.00904805232085505,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.21741943676447,6.71106567508752E-06,190,HIV,Early/mid,FALSE,FALSE
CTTN,-2.5028926243816,0.00906712677733684,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.93166434112629,0.000802597910396958,1499,HIV,Early/mid,FALSE,FALSE
MFGE8,-4.55834338216652,0.00912498709335006,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.33014549573076,1.83970199838438E-05,397,HIV,Early/mid,FALSE,FALSE
ASIC1,-4.61662222730036,0.00913307048626991,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.43468931293537,0.000603929576340013,972,HIV,Early/mid,FALSE,FALSE
CGN,-4.09226412556344,0.00924250292875293,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.42084992956512,0.000859693677078854,1238,HIV,Early/mid,FALSE,FALSE
ASPG,-7.73236124218735,0.00926744223448619,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.69204054967892,0.000172818754463212,442,HIV,Early/mid,TRUE,TRUE
NCAM2,-4.61742321839293,0.00926744223448619,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.26707449982126,0.00448750948238407,1921,HIV,Early/mid,FALSE,FALSE
SPOCK1,-4.9724893366146,0.00931883644260314,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.30246079932299,2.64996036519579E-05,305,HIV,Early/mid,FALSE,FALSE
APOO,-2.05002641658637,0.00932326805265916,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
SPX,-7.96131017711525,0.00932412098514491,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.8343636780279,0.00038289015665033,590,HIV,Early/mid,FALSE,FALSE
DUSP9,-6.9821327557748,0.00932412098514491,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-7.73387939937621,2.23706457538202E-06,51,HIV,Early/mid,TRUE,TRUE
DKK1,-5.31170001138295,0.00932412098514491,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.31396892168032,4.56109687302113E-06,149,HIV,Early/mid,FALSE,FALSE
SYN3,-4.15730934704178,0.00932412098514491,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.43596923110454,0.000420252461544035,1048,HIV,Early/mid,FALSE,FALSE
MOV10L1,-3.5508569364477,0.00936528173248134,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.62953039055468,0.00251035643573363,1739,HIV,Early/mid,FALSE,FALSE
CERCAM,-5.12958275962035,0.00941952471866086,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.21623661743016,3.71146051481657E-06,144,HIV,Early/mid,FALSE,FALSE
SPON2,-4.82156263074077,0.00941952471866086,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.86706302867713,9.48766506526287E-06,254,HIV,Early/mid,FALSE,FALSE
HTRA4,-4.28690325509958,0.00941952471866086,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.7069268924932,0.000359478170144582,966,HIV,Early/mid,FALSE,FALSE
LMO7,-4.16575390192428,0.00941952471866086,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.65990037883981,8.08786061385809E-05,703,HIV,Early/mid,FALSE,FALSE
SERPINF1,-3.46253617031953,0.00941952471866086,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.77507647885587,0.000570235958509668,1259,HIV,Early/mid,FALSE,FALSE
FAM117B,-3.55394306659561,0.0094279391237488,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.53937636402749,0.00124765449031086,1477,HIV,Early/mid,FALSE,FALSE
GNG4,-4.76497401937491,0.00943430295153309,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.89240650596153,1.7224797233727E-05,307,HIV,Early/mid,FALSE,FALSE
ST6GALNAC2,-2.68973213460165,0.00944697621115093,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.7453459404262,0.00466651006852725,2145,HIV,Early/mid,FALSE,FALSE
MMP15,-3.5622405923397,0.00946872354640632,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.49459240153234,0.000614697575710488,1334,HIV,Early/mid,FALSE,FALSE
KIF5A,-6.02424656777027,0.00947271351328383,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.19522768448134,0.000160023791801546,483,HIV,Early/mid,FALSE,FALSE
MICU3,-2.85403187567774,0.00947271351328383,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.86272845320632,0.00385732661641056,2031,HIV,Early/mid,FALSE,FALSE
PCDHGB3,-4.93668704185136,0.00954245526420844,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.21123709146968,0.000824078430922502,1099,HIV,Early/mid,FALSE,FALSE
MFAP5,-4.37796579062354,0.00954245526420844,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.65130033094354,0.000115772271914264,776,HIV,Early/mid,FALSE,FALSE
PLEKHG6,-4.2120056150945,0.00956357945333934,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.51496210087313,0.000274895947295307,945,HIV,Early/mid,FALSE,FALSE
AQP1,-6.20455253190746,0.00960699706950845,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-6.67157419876461,2.63328447323185E-06,98,HIV,Early/mid,TRUE,TRUE
CHST1,-5.36645220674712,0.00962392508852452,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.05575289679,2.41932163719778E-05,326,HIV,Early/mid,FALSE,FALSE
ITGA1,-4.98606742444565,0.00963534420294471,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.24434061155003,6.314609702388E-05,426,HIV,Early/mid,FALSE,FALSE
WNT6,-5.72275246421132,0.0096493388254869,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.02092938476387,2.28220187053775E-05,321,HIV,Early/mid,FALSE,FALSE
MAPT,-5.51539892681693,0.0096493388254869,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.80999116019292,4.80183262571183E-05,448,HIV,Early/mid,FALSE,FALSE
POLR1F,-2.28264046742689,0.0096493388254869,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.21409210780116,0.0112573668651918,2946,HIV,Early/mid,FALSE,FALSE
ACTA2,-4.40768431633744,0.00970686499594476,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.48426043631692,0.00019455293250565,888,HIV,Early/mid,FALSE,FALSE
SYNGAP1,-2.17062211105329,0.00970686499594476,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.13565020013393,0.00335646777881274,2088,HIV,Early/mid,FALSE,FALSE
EFHC1,-2.12159960554702,0.00970686499594476,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.05850918305505,0.0023197421289747,1986,HIV,Early/mid,FALSE,FALSE
SYNPO,-5.16054884648453,0.00970992122561846,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.54171769932144,1.45649249764195E-05,338,HIV,Early/mid,FALSE,FALSE
RAB40B,-3.32183392417205,0.00974756131331209,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.27308832882499,0.000482515629407266,1333,HIV,Early/mid,FALSE,FALSE
SSC5D,-5.08175189955283,0.00982598892799721,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.36828770624453,3.13666672615407E-05,318,HIV,Early/mid,FALSE,FALSE
CAPN5,-4.28265296176603,0.00982598892799721,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.77817300543701,0.000146797240000235,791,HIV,Early/mid,FALSE,FALSE
MXRA7,-3.49439810777008,0.00982598892799721,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.67954484035326,0.000463176115885915,1230,HIV,Early/mid,FALSE,FALSE
CTSV,-3.37164145417428,0.00982598892799721,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-3.48171836812838,0.00146017692813521,1546,HIV,Early/mid,FALSE,FALSE
CACNB3,-2.81508008506331,0.00982598892799721,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.79109870434451,0.0020676662718985,1820,HIV,Early/mid,FALSE,FALSE
CCDC144A,-3.00469073702661,0.00984574233973854,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.91187280548647,0.00437941485586847,2097,HIV,Early/mid,FALSE,FALSE
PEMT,-2.06940048797349,0.00985979333374996,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.03149989453293,0.0132270115859047,3106,HIV,Early/mid,FALSE,FALSE
TIMP3,-4.89303249729386,0.00986750417633681,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-6.07177539355049,8.9439684457878E-06,230,HIV,Early/mid,FALSE,FALSE
RNF39,-9.42097795175071,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-9.31885348787007,1.94820517200679E-06,27,HIV,Early/mid,TRUE,TRUE
GATA5,-5.0071243537345,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,3,-3,-9,0.Down-regulated,HIV,Early/mid,-3,-4.9236498342668,0.000121019310762843,724,HIV,Early/mid,TRUE,TRUE
TMEM8B,-4.96242237255388,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.23751978005023,0.000242038716978039,803,HIV,Early/mid,FALSE,FALSE
OSBPL10,-4.73862548194221,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.91428332999265,2.36861028192122E-05,340,HIV,Early/mid,FALSE,FALSE
PCBP3,-4.30036629898097,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-5.38201419798134,0.000175938768867631,709,HIV,Early/mid,FALSE,FALSE
ZCCHC24,-2.92876451282356,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.8289377804484,0.00207121709151002,1811,HIV,Early/mid,FALSE,FALSE
TTC28,-2.74237309973224,0.00989112509410834,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.79938266059543,0.00214337391647652,1827,HIV,Early/mid,FALSE,FALSE
PLCD1,-2.17518968687466,0.0100310872921558,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-2.10910156887705,0.0122852841584804,3024,HIV,Early/mid,FALSE,FALSE
SMOC1,-6.50229475689857,0.0100424515052487,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-7.5300612506359,3.77019761967606E-05,237,HIV,Early/mid,FALSE,FALSE
NOTCH3,-3.981882500427,0.0100424515052487,Downregulated,HIV_eg_vs_NT_eg,NA,NA,NA,NA,NA,NA,-3,-4.31952983781447,2.46687857536443E-06,406,HIV,Early/mid,FALSE,FALSE
